program_id;tercih_sirasi;yerlesen_sayisi
106710242;9;4
106710242;10;2
106710242;11;4
106710242;12;2
106710242;13;4
106710242;14;3
106710242;15;1
106710242;18;2
106710242;24;1
106730185;1;12
106730185;2;12
106730185;3;10
106730185;4;16
106730185;5;9
106730185;6;10
106730185;7;8
106730185;8;1
106730185;9;2
106730185;10;5
106730185;11;3
106730185;12;2
106730185;13;4
106730185;14;2
106730185;15;2
106730185;16;1
106730185;18;1
106730185;19;1
106730185;23;1
106730185;24;1
106710278;1;2
106710278;2;1
106710278;3;3
106710278;4;4
106710278;5;6
106710278;6;2
106710278;7;7
106710278;8;5
106710278;9;1
106710278;10;1
106710278;11;2
106710278;12;3
106710278;13;2
106710278;14;3
106710278;15;2
106710278;16;1
106710278;19;1
106710278;20;2
106710278;21;1
106710278;24;1
106770739;1;3
106770739;2;1
106770739;3;5
106770739;4;2
106770739;5;1
106770739;6;4
106770739;7;1
106770739;8;5
106770739;9;7
106770739;10;4
106770739;11;3
106770739;12;3
106770739;13;1
106770739;14;1
106770739;15;3
106770739;16;4
106770739;18;1
106770739;19;1
106770739;21;2
106710303;1;3
106710303;2;3
106710303;3;5
106710303;4;5
106710303;5;6
106710303;6;5
106710303;7;2
106710303;8;3
106710303;9;2
106710303;10;4
106710303;11;1
106710303;12;3
106710303;13;4
106710303;14;4
106710303;16;4
106710303;17;2
106710303;19;4
106710303;22;2
106710206;1;2
106710206;2;3
106710206;3;5
106710206;4;5
106710206;5;4
106710206;6;4
106710206;7;1
106710206;8;6
106710206;9;1
106710206;10;4
106710206;11;1
106710206;12;6
106710206;13;4
106710206;14;4
106710206;15;5
106710206;16;3
106710206;17;2
106710206;18;1
106710206;19;4
106710206;20;4
106710206;21;2
106710206;22;1
106710224;12;1
106710215;1;3
106710215;3;1
106710215;9;1
106710215;11;1
106710215;22;1
106710375;2;3
106710375;3;2
106710375;4;3
106710375;5;3
106710375;6;4
106710375;7;2
106710375;8;2
106710375;9;5
106710375;10;2
106710375;11;3
106710375;12;2
106710375;13;2
106710375;14;2
106710375;15;1
106710375;16;1
106710375;17;1
106710375;18;1
106710375;19;1
106710375;21;1
106710375;23;2
106710375;24;1
106710384;1;1
106710384;2;4
106710384;3;3
106710384;4;6
106710384;5;11
106710384;6;6
106710384;7;6
106710384;8;5
106710384;9;3
106710384;10;3
106710384;11;5
106710384;12;3
106710384;13;2
106710384;14;4
106710384;17;1
106710384;18;3
106710384;19;2
106710384;20;2
106710384;21;1
106710384;22;1
106770735;4;1
106710154;1;6
106710154;2;5
106710154;3;4
106710154;4;5
106710154;5;5
106710154;6;5
106710154;7;2
106710154;8;7
106710154;9;4
106710154;10;5
106710154;12;1
106710154;13;5
106710154;14;2
106710154;16;5
106710154;17;2
106710154;18;1
106710154;19;1
106710154;20;1
106710154;21;2
106710154;22;2
106710154;24;2
106710163;1;6
106710163;2;7
106710163;4;5
106710163;5;1
106710163;6;2
106710163;7;4
106710163;8;5
106710163;9;3
106710163;10;3
106710163;11;2
106710163;12;6
106710163;13;2
106710163;14;3
106710163;16;4
106710163;17;2
106710163;18;3
106710163;19;1
106710163;20;1
106710163;22;1
106710163;23;1
106730113;1;3
106730113;2;6
106730113;3;3
106730113;4;4
106730113;5;3
106730113;6;2
106730113;7;8
106730113;8;5
106730113;10;3
106730113;11;2
106730113;12;1
106730113;13;2
106730113;14;2
106730113;15;3
106730113;16;3
106730113;17;2
106730113;18;2
106730113;19;1
106730113;20;1
106730113;21;2
106730113;22;2
106730113;24;2
106710093;6;2
106710093;7;1
106710093;8;1
106710093;9;3
106710093;10;4
106710093;11;2
106710093;12;4
106710093;13;1
106710093;14;3
106710093;15;5
106710093;16;7
106710093;17;8
106710093;18;6
106710093;19;2
106710093;20;4
106710093;21;3
106710093;22;3
106710093;23;1
106710093;24;2
106710039;1;3
106710039;2;4
106710039;4;2
106710039;5;2
106710039;6;3
106710039;8;4
106710039;9;6
106710039;11;4
106710039;12;7
106710039;13;5
106710039;14;4
106710039;15;6
106710039;16;4
106710039;17;6
106710039;18;5
106710039;19;5
106710039;20;5
106710039;21;5
106710039;22;5
106710039;23;5
106710039;24;3
106710321;1;6
106710321;2;5
106710321;3;12
106710321;4;5
106710321;5;1
106710321;6;5
106710321;7;2
106710321;8;6
106710321;9;6
106710321;10;1
106710321;11;2
106710321;12;1
106710321;14;1
106710321;15;2
106710321;16;3
106710321;19;1
106710321;20;3
106730167;1;8
106730167;2;8
106730167;3;5
106730167;4;2
106730167;5;4
106730167;6;4
106730167;7;8
106730167;8;5
106730167;9;1
106730167;10;1
106730167;11;3
106730167;12;3
106730167;13;3
106730167;15;2
106730167;16;1
106730167;17;2
106730167;18;1
106730167;19;1
106710251;2;1
106710251;3;2
106710251;5;2
106710251;6;1
106710251;8;1
106710251;10;1
106710251;11;1
106710251;13;3
106710251;14;1
106710251;15;1
106710251;16;1
106710251;18;1
106770727;3;5
106770727;4;2
106770727;5;1
106770727;6;4
106770727;7;3
106770727;8;2
106770727;9;2
106770727;10;3
106770727;11;1
106770727;12;1
106770727;13;1
106770727;14;4
106770727;15;2
106770729;1;5
106770729;2;2
106770729;3;1
106770729;4;2
106770729;5;4
106770729;6;2
106770729;7;3
106770729;8;6
106770729;9;4
106770729;10;2
106770729;11;2
106770729;12;1
106770729;14;2
106770729;15;1
106770729;16;1
106770729;17;2
106770729;19;1
106770728;1;11
106770728;2;2
106770728;4;2
106770728;5;4
106770728;6;2
106770728;7;3
106770728;8;2
106770728;11;3
106770728;12;1
106770728;21;1
106710136;2;3
106710136;4;2
106710136;6;2
106710136;7;1
106710136;8;2
106710136;9;2
106710136;10;1
106710136;11;1
106710136;12;1
106710136;13;1
106710136;14;1
106710136;15;1
106710136;17;1
106710136;21;1
106710136;22;1
106770726;1;1
106770726;2;6
106770726;3;4
106770726;4;2
106770726;6;2
106770726;7;6
106770726;8;6
106770726;9;2
106770726;11;1
106770726;13;2
106770726;14;1
106770726;15;3
106770726;17;2
106770726;18;1
106770726;19;1
106770726;22;1
106770736;1;3
106770736;2;6
106770736;3;6
106770736;4;1
106770736;6;1
106770736;7;5
106770736;8;2
106770736;9;1
106770736;10;1
106770736;11;2
106770736;12;3
106770736;15;2
106770736;16;2
106770736;17;2
106770736;18;1
106770736;20;1
106770736;21;1
106770736;24;1
106770740;1;12
106770740;2;6
106770740;3;6
106770740;4;7
106770740;5;4
106770740;6;3
106770740;7;5
106770740;8;1
106770740;9;3
106770740;10;3
106770740;11;3
106770740;12;2
106770740;13;1
106770740;14;2
106770740;15;1
106770740;16;1
106770740;17;2
100610013;1;2
100610013;2;2
100610013;4;2
100610013;5;1
100610013;6;1
100610013;7;1
100610013;8;2
100610013;10;1
100610013;11;1
100610013;12;2
100610013;13;1
100610013;16;2
100610013;19;1
100610013;21;2
100610146;1;4
100610146;2;1
100610146;3;3
100610146;4;8
100610146;5;6
100610146;6;1
100610146;7;2
100610146;8;3
100610146;9;3
100610146;10;3
100610146;11;4
100610146;12;1
100610146;13;2
100610146;15;1
100610146;18;1
100610146;19;1
100610146;20;6
100610146;21;1
100610146;23;1
100610137;1;8
100610137;2;5
100610137;3;5
100610137;4;2
100610137;5;4
100610137;6;2
100610137;7;5
100610137;8;4
100610137;9;7
100610137;10;5
100610137;11;2
100610137;12;1
100610137;13;3
100610137;14;1
100610137;15;2
100610137;16;3
100610137;17;1
100610137;20;1
100610137;21;1
100610022;1;10
100610022;2;10
100610022;3;10
100610022;4;9
100610022;5;4
100610022;6;3
100610022;7;2
100610022;8;4
100610022;9;3
100610022;10;3
100610022;11;1
100610022;12;4
100610022;13;4
100610022;14;1
100610022;15;2
100610022;17;1
100610022;19;1
100610031;1;9
100610031;2;2
100610031;3;2
100610031;4;5
100610031;5;1
100610031;6;4
100610031;7;6
100610031;8;3
100610031;9;5
100610031;10;4
100610031;11;1
100610031;12;1
100610031;13;4
100610031;14;3
100610031;15;2
100610031;16;3
100610031;17;4
100610031;18;1
100610031;21;1
100610031;22;1
100610049;1;1
100610049;2;2
100610049;3;4
100610049;4;1
100610049;5;2
100610049;6;3
100610049;7;3
100610049;8;2
100610049;9;5
100610049;10;3
100610049;11;1
100610049;12;1
100610049;13;6
100610049;15;3
100610049;16;4
100610049;17;2
100610049;18;2
100610049;19;3
100610049;20;4
100610049;21;4
100610049;22;1
100610049;23;4
100610049;24;1
100610058;1;4
100610058;2;3
100610058;3;2
100610058;4;3
100610058;5;2
100610058;6;2
100610058;7;6
100610058;8;2
100610058;9;2
100610058;11;4
100610058;12;1
100610058;13;1
100610058;14;2
100610058;15;1
100610058;16;6
100610058;17;3
100610058;20;5
100610058;21;1
100610058;22;1
100610058;23;1
100610207;1;1
100610207;2;2
100610207;3;1
100610207;4;1
100610207;6;1
100610207;9;1
100610155;1;1
100610155;2;1
100610155;3;2
100610155;5;1
100610155;8;1
100610155;10;1
100610155;15;1
100610155;21;1
100610155;24;1
100610191;1;13
100610191;2;9
100610191;3;7
100610191;4;10
100610191;5;5
100610191;6;3
100610191;7;1
100610191;8;2
100610191;9;1
100610191;10;1
100610191;11;1
100610191;12;1
100610191;13;2
100610191;14;3
100610191;15;1
100610191;17;1
100610191;19;1
100610367;1;8
100610367;2;1
100610367;3;2
100610367;4;1
100610367;5;1
100610367;6;1
100610367;10;1
100610367;15;1
100610085;1;3
100610085;2;1
100610085;3;2
100610085;4;1
100610085;5;3
100610085;6;1
100610085;8;3
100610085;9;2
100610085;10;3
100610085;11;4
100610085;12;4
100610085;13;1
100610085;15;3
100610085;16;1
100610085;17;2
100610085;18;1
100610085;21;3
100610085;22;2
100610085;23;1
100610376;2;3
100610376;3;2
100610376;4;4
100610376;5;3
100610376;6;3
100610376;7;1
100610376;8;1
100610376;9;3
100610376;10;3
100610376;11;6
100610376;12;2
100610376;13;3
100610376;14;3
100610376;15;3
100610376;16;2
100610376;17;2
100610376;18;2
100610376;19;1
100610376;21;3
100610376;22;1
100610376;23;1
100610094;1;14
100610094;2;13
100610094;3;4
100610094;4;6
100610094;5;3
100610094;6;4
100610094;7;2
100610094;8;5
100610094;9;2
100610094;11;1
100610094;12;1
100610094;13;1
100610094;14;1
100610094;15;2
100610094;19;1
100610094;21;1
100610094;22;1
100630098;1;18
100630098;2;10
100630098;3;5
100630098;4;4
100630098;5;4
100630098;6;2
100630098;7;3
100630098;8;2
100630098;9;4
100630098;10;4
100630098;13;2
100630098;14;1
100630098;16;2
100630098;21;1
100610101;1;16
100610101;2;10
100610101;3;11
100610101;4;2
100610101;5;7
100610101;6;2
100610101;7;2
100610101;8;1
100610101;9;1
100610101;11;2
100610101;13;4
100610101;14;3
100610101;17;1
100630062;1;10
100630062;2;7
100630062;3;7
100630062;4;9
100630062;5;7
100630062;6;2
100630062;7;1
100630062;8;5
100630062;9;2
100630062;10;1
100630062;12;7
100630062;14;1
100630062;17;1
100630062;23;1
100630062;24;1
100610261;1;7
100610261;2;1
100610261;3;2
100610261;4;3
100610261;6;1
100610261;7;5
100610261;8;4
100610261;9;6
100610261;10;5
100610261;11;1
100610261;12;2
100610261;13;3
100610261;14;1
100610261;15;6
100610261;16;4
100610261;17;2
100610261;18;7
100610261;19;1
100610261;20;4
100610261;21;3
100610261;22;4
100610261;23;8
100610261;24;2
100610225;1;3
100610225;2;5
100610225;3;1
100610225;4;2
100610225;6;1
100610225;7;2
100610225;8;2
100610225;9;1
100610225;10;3
100610225;11;2
100610225;14;2
100610225;15;2
100610225;17;1
100610225;18;1
100610225;19;1
100610225;20;1
100610225;22;1
100610304;1;10
100610304;2;3
100610304;3;4
100610304;5;1
100610304;6;1
100610304;7;2
100610304;8;3
100610304;9;2
100610304;10;2
100610304;12;1
100610304;15;1
100610304;19;1
100690070;1;15
100690070;2;4
100690070;3;4
100690070;4;6
100690070;5;1
100690070;6;1
100690070;7;7
100690070;8;2
100690070;9;5
100690070;10;1
100690070;11;2
100690070;12;3
100690070;13;3
100690070;15;2
100690070;17;2
100690070;20;2
100690070;21;1
100690070;22;1
100610313;1;20
100610313;2;10
100610313;3;6
100610313;4;4
100610313;5;9
100610313;6;6
100610313;7;4
100610313;8;3
100610313;9;2
100610313;10;3
100610313;11;3
100610313;13;1
100610313;14;3
100610313;16;3
100610313;19;2
100610313;20;2
100610313;24;1
100610216;1;3
100610216;2;5
100610216;3;5
100610216;4;4
100610216;5;3
100610216;6;2
100610216;8;3
100610216;9;2
100610216;11;1
100610216;13;3
100610216;14;1
100610216;16;1
100610216;17;1
100610216;18;1
100610216;19;2
100610216;20;1
100610216;21;1
100610216;22;2
100690071;1;28
100690071;2;10
100690071;3;7
100690071;4;8
100690071;5;10
100690071;6;6
100690071;7;4
100690071;8;1
100690071;9;2
100690071;10;1
100690071;11;6
100690071;12;2
100690071;14;2
100690071;15;1
100690071;16;1
100690071;17;1
100690071;18;1
100690071;19;1
100690071;22;1
100690077;2;1
100690077;3;2
100690077;4;3
100690077;5;5
100690077;6;1
100690077;9;1
100690077;10;3
100690077;11;1
100690077;12;4
100690077;13;2
100690077;14;1
100690077;15;3
100690077;17;1
100690077;19;1
100690077;20;1
100690077;23;1
100690069;1;4
100690069;3;1
100690069;4;2
100690069;5;2
100690069;6;2
100690069;7;5
100690069;9;1
100690069;10;3
100690069;11;7
100690069;12;5
100690069;13;1
100690069;14;2
100690069;15;4
100690069;16;2
100690069;17;3
100690069;18;2
100690069;19;4
100690069;20;2
100690069;21;2
100690069;22;4
100690069;23;2
100690069;24;2
100690072;1;1
100690072;2;2
100690072;3;2
100690072;5;1
100690072;7;1
100690072;17;1
100610385;2;2
100610385;12;1
100610349;1;1
100610349;14;1
100610243;1;1
100610243;2;5
100610243;3;1
100610243;4;1
100610243;5;1
100610243;6;4
100610243;7;4
100610243;8;2
100610243;9;5
100610243;10;7
100610243;11;2
100610243;12;3
100610243;13;2
100610243;14;3
100610243;16;3
100610243;17;2
100610243;18;4
100610243;19;2
100610243;20;1
100610243;21;1
100610243;22;1
100610243;23;1
100610243;24;1
100610252;2;1
100610252;3;1
100610252;5;1
100610252;6;6
100610252;8;1
100610252;9;4
100610252;10;1
100610252;12;2
100610252;13;5
100610252;14;6
100610252;15;4
100610252;16;8
100610252;17;6
100610252;18;5
100610252;19;6
100610252;20;4
100610252;21;4
100610252;22;5
100610252;24;2
100610119;1;5
100610119;2;3
100610119;3;5
100610119;4;7
100610119;5;3
100610119;6;8
100610119;7;4
100610119;8;6
100610119;9;9
100610119;10;5
100610119;11;8
100610119;12;2
100610119;13;5
100610119;14;6
100610119;15;7
100610119;16;1
100610119;17;6
100610119;18;3
100610119;19;3
100610119;20;2
100610119;21;2
100610119;22;1
100610119;23;1
100610119;24;1
100630141;1;1
100630141;2;4
100630141;5;1
100630141;6;2
100630141;7;2
100630141;8;3
100630141;9;2
100630141;10;3
100630141;11;3
100630141;12;2
100630141;13;4
100630141;14;2
100630141;15;4
100630141;16;1
100630141;17;3
100630141;18;5
100630141;19;2
100630141;20;5
100630141;21;5
100630141;22;1
100630141;23;3
100630141;24;4
100610331;1;1
100610331;2;4
100610331;3;6
100610331;4;3
100610331;5;7
100610331;6;10
100610331;7;4
100610331;8;11
100610331;9;11
100610331;10;9
100610331;11;13
100610331;12;11
100610331;13;4
100610331;14;6
100610331;15;3
100610331;16;4
100610331;17;3
100610331;18;1
100610331;19;1
100610331;20;1
100610288;1;1
100610288;2;2
100610288;3;1
100610288;5;1
100610288;6;3
100610288;7;2
100610288;8;3
100610288;10;2
100610288;11;1
100610288;14;3
100610288;15;2
100610288;16;1
100610288;18;3
100610288;19;3
100610288;21;2
100610288;22;1
100610322;1;4
100610322;2;1
100610322;3;4
100610322;4;1
100610322;5;3
100610322;6;2
100610322;8;3
100610322;9;1
100610322;10;2
100610322;11;2
100610322;12;1
100610322;13;1
100610322;15;2
100610322;16;1
100610322;20;1
100610322;21;1
100610322;23;1
100610358;1;6
100610358;2;5
100610358;3;3
100610358;4;4
100610358;5;6
100610358;6;2
100610358;7;1
100610358;8;1
100610358;9;3
100610358;10;1
100610358;11;2
100610358;13;1
100610358;17;1
100610279;1;1
100610279;2;1
100610279;3;1
100610279;6;2
100610279;7;2
100610279;8;1
100610279;11;3
100610279;13;1
100610279;14;5
100610279;15;1
100610279;16;1
100610279;17;1
100610279;20;1
100690095;1;1
100690095;2;1
100690095;3;4
100690095;4;2
100690095;5;1
100690095;7;1
100690095;8;1
100690095;9;3
100690095;10;2
100690095;12;1
100690095;13;1
100690095;15;1
100690095;16;1
100690095;17;1
100690095;18;1
100690095;20;1
100690095;22;2
100690095;23;1
106810153;1;10
106810153;2;5
106810153;3;2
106810153;4;2
106810153;5;4
106810153;6;3
106810153;7;2
106810153;8;2
106810153;9;1
106810153;10;2
106810153;11;1
106810153;12;1
106810153;13;1
106810153;15;1
106810153;16;2
106810153;18;1
106810153;24;1
106810135;1;13
106810135;2;6
106810135;3;7
106810135;4;6
106810135;5;4
106810135;6;1
106810135;9;2
106810135;10;4
106810135;11;2
106810135;12;2
106810135;13;1
106810135;14;1
106810135;15;1
106810135;16;1
106810135;17;1
106810162;1;5
106810162;2;5
106810162;3;4
106810162;8;1
106810162;9;1
106810162;10;2
106810162;11;1
106810162;18;1
106810162;24;1
106810189;1;4
106810189;2;3
106810189;3;1
106810189;4;1
106810189;5;1
106810189;7;2
106810189;8;4
106810189;9;1
106810189;10;4
106810189;12;1
106810189;13;2
106810189;17;1
106810189;18;2
106810189;19;1
106810189;20;1
106810189;21;1
106810189;22;1
106810198;1;2
106810198;3;1
106810198;4;3
106810198;5;2
106810198;6;1
106810198;7;3
106810198;8;2
106810198;9;2
106810198;10;6
106810198;11;1
106810198;12;1
106810198;13;2
106810198;17;1
106810198;18;1
106810198;19;1
106810198;23;2
106870267;1;14
106870267;2;9
106870267;3;2
106870267;4;5
106870267;5;3
106870267;7;5
106870267;8;2
106870267;9;2
106870267;10;1
106870267;13;2
106870267;14;2
106870267;15;1
106870267;17;1
106870267;19;1
106870267;20;1
106870267;21;1
106810117;1;22
106810117;2;15
106810117;3;8
106810117;4;11
106810117;5;6
106810117;6;3
106810117;7;2
106810117;8;2
106810117;9;3
106810117;10;3
106810117;11;1
106810117;13;1
106810117;14;1
106810117;15;2
106810117;16;1
106810117;23;1
106810011;1;21
106810011;2;11
106810011;3;14
106810011;4;10
106810011;5;4
106810011;6;2
106810011;7;2
106810011;9;3
106810011;10;2
106810011;11;1
106810011;12;2
106810011;13;2
106810011;14;1
106810011;17;3
106810011;19;1
106810011;21;2
106810011;22;1
106810092;1;3
106810092;2;1
106810092;3;5
106810092;4;3
106810092;5;4
106810092;6;1
106810092;8;3
106810092;9;1
106810092;10;3
106810092;11;1
106810092;14;2
106810092;15;1
106810092;16;1
106810108;1;6
106810108;2;4
106810108;3;5
106810108;4;2
106810108;6;4
106810108;7;2
106810108;9;1
106810108;10;1
106810108;11;1
106810108;12;1
106810108;16;1
106810108;19;1
106810108;22;1
106810108;23;1
106810241;1;11
106810241;2;9
106810241;3;8
106810241;4;3
106810241;5;4
106810241;6;3
106810241;7;3
106810241;8;1
106810241;9;3
106810241;10;2
106810241;11;1
106810241;13;1
106810241;14;2
106810241;15;1
106810259;1;5
106810259;2;2
106810259;3;1
106810259;4;1
106810259;5;2
106810259;6;2
106810259;7;3
106810259;16;2
106810259;17;1
106810259;20;1
106810259;22;1
106810214;1;25
106810214;2;24
106810214;3;16
106810214;4;7
106810214;5;11
106810214;6;6
106810214;7;13
106810214;8;1
106810214;9;2
106810214;11;3
106810214;12;3
106810214;13;2
106810214;14;1
106810214;15;1
106810214;16;1
106810214;17;4
106810214;19;1
106810214;20;1
106810214;21;1
106830157;1;13
106830157;2;18
106830157;3;11
106830157;4;8
106830157;5;9
106830157;6;11
106830157;7;1
106830157;8;9
106830157;9;4
106830157;10;5
106830157;11;5
106830157;12;1
106830157;14;2
106830157;15;1
106830157;16;3
106830157;18;1
106830157;22;1
106810171;1;1
106810171;2;2
106810171;3;1
106810171;5;3
106810171;8;2
106810171;9;2
106810171;10;1
106810171;13;5
106810171;14;2
106810171;15;2
106810171;16;1
106810171;17;1
106810171;18;1
106810171;19;1
106810171;20;1
106810171;21;1
106810171;22;2
106810171;23;2
106870277;1;1
106870277;2;2
106870277;3;4
106870277;4;1
106870277;5;4
106870277;6;3
106870277;7;1
106870277;9;1
106870277;11;2
106870277;12;1
106870277;13;1
106870277;14;2
106870277;15;2
106870277;17;3
106870277;18;3
106870277;19;2
106870277;20;1
106870277;21;1
106870277;22;3
106870277;23;1
106870277;24;2
106810126;1;12
106810126;2;5
106810126;3;8
106810126;4;5
106810126;5;3
106810126;6;6
106810126;7;3
106810126;8;2
106810126;9;1
106810126;10;2
106810126;11;4
106810126;12;2
106810126;13;3
106810126;14;1
106810126;15;2
106810126;17;1
106810126;19;1
106810126;23;1
106870276;1;8
106870276;2;9
106870276;3;6
106870276;4;4
106870276;5;4
106870276;6;1
106870276;7;2
106870276;8;2
106870276;9;2
106870276;10;5
106870276;11;3
106870276;13;1
106870276;14;4
106870276;15;1
106870276;16;2
106870276;17;3
106870276;19;1
106870276;20;1
106870276;21;3
106810038;1;2
106810038;2;3
106810038;3;3
106810038;4;2
106810038;5;2
106810038;6;3
106810038;8;4
106810038;9;3
106810038;10;2
106810038;11;2
106810038;13;1
106810038;15;3
106810038;17;2
106810038;18;2
106810038;19;2
106810038;20;2
106810038;21;2
106810038;23;1
106810047;1;1
106810047;2;1
106810047;3;5
106810047;4;2
106810047;5;3
106810047;6;3
106810047;8;1
106810047;9;1
106810047;10;3
106810047;11;7
106810047;12;4
106810047;13;2
106810047;14;2
106810047;15;1
106810047;18;3
106810047;22;1
106810047;23;1
106810056;1;4
106810056;2;6
106810056;3;4
106810056;4;2
106810056;5;3
106810056;6;4
106810056;7;1
106810056;8;3
106810056;9;1
106810056;10;2
106810056;11;1
106810056;12;1
106810056;14;3
106810056;15;1
106810056;17;2
106810056;18;2
106810056;19;3
106810056;20;3
106810056;21;2
106810056;22;2
106810056;23;1
106810056;24;1
106810205;1;1
106810065;1;7
106810065;2;5
106810065;3;2
106810065;4;2
106810065;5;5
106810065;6;3
106810065;7;3
106810065;8;6
106810065;9;3
106810065;10;4
106810065;11;7
106810065;12;5
106810065;13;3
106810065;14;3
106810065;15;2
106810065;16;3
106810065;17;6
106810065;18;2
106810065;19;1
106810065;20;2
106810065;21;4
106810065;22;4
106870274;1;12
106870274;2;7
106870274;3;6
106870274;4;6
106870274;5;1
106870274;6;3
106870274;7;1
106870274;8;2
106870274;9;3
106870274;10;1
106870274;11;2
106870274;13;1
106870274;14;2
106870274;15;1
106870274;16;1
106870274;17;1
106870274;19;1
106870274;23;1
106870275;1;6
106870275;4;2
106870275;5;1
106870275;10;1
106870275;13;1
106870275;14;3
106870275;15;1
106870275;17;1
106870275;18;1
106870275;19;1
106870275;20;1
106870275;23;2
209710010;2;2
209710010;4;1
209710010;5;1
209710010;6;1
209710010;8;1
209710010;12;1
209710010;14;1
209710010;22;1
209710011;2;6
209710011;3;6
209710011;4;7
209710011;5;4
209710011;6;2
209710011;7;3
209710011;8;1
209710011;9;1
209710011;11;1
209710011;12;1
209710011;13;2
209710011;14;3
209710011;15;2
209710011;16;2
209710011;17;1
209710011;18;1
209710011;19;1
209710011;20;3
209710011;21;3
209710011;22;1
209710012;2;1
209710012;4;1
209710012;5;1
209710012;7;1
209710012;8;1
209710012;11;1
209710012;12;1
209710012;15;1
209710012;16;1
209710013;1;2
209710013;2;6
209710013;3;6
209710013;4;6
209710013;5;12
209710013;6;2
209710013;8;2
209710013;11;1
209710013;15;1
209710013;16;1
209710013;17;1
209710013;18;3
209710013;20;2
209710013;21;3
209710013;22;1
209710013;23;2
106910831;1;8
106910831;2;10
106910831;3;11
106910831;4;5
106910831;5;2
106910831;6;3
106910831;7;2
106910831;8;1
106910831;9;1
106910831;10;1
106910831;11;1
106910831;12;1
106910831;13;2
106910831;15;1
106910831;16;1
106910831;22;2
106910558;1;2
106910558;2;4
106910558;3;3
106910558;4;2
106910558;5;3
106910558;6;5
106910558;7;2
106910558;8;4
106910558;9;11
106910558;10;2
106910558;11;7
106910558;12;14
106910558;13;5
106910558;14;3
106910558;15;6
106910558;16;4
106910558;17;3
106910558;18;2
106910019;2;4
106910019;3;5
106910019;4;6
106910019;5;8
106910019;6;4
106910019;7;4
106910019;8;3
106910019;9;2
106910019;10;1
106910019;11;2
106910019;12;2
106910019;13;1
106910019;14;1
106910019;16;1
106910019;17;1
106910019;18;1
106910019;21;1
106910019;22;1
106910019;23;1
106910019;24;3
106910028;1;4
106910028;2;3
106910028;3;1
106910028;4;2
106910028;5;5
106910028;6;4
106910028;7;4
106910028;8;5
106910028;9;2
106910028;11;3
106910028;12;2
106910028;13;4
106910028;14;1
106910028;15;3
106910028;16;1
106910028;17;2
106910028;18;4
106910028;20;1
106910028;21;1
106910037;1;11
106910037;2;3
106910037;3;4
106910037;4;6
106910037;5;14
106910037;6;9
106910037;7;8
106910037;8;7
106910037;9;6
106910037;10;2
106910037;11;2
106910046;1;18
106910046;2;3
106910046;3;4
106910046;4;7
106910046;5;5
106910046;6;3
106910046;7;6
106910046;8;1
106910046;10;3
106910046;11;1
106910046;12;3
106910046;13;1
106910046;14;2
106910046;16;3
106910046;17;1
106910046;19;1
106910055;1;4
106910055;2;4
106910055;3;2
106910055;4;4
106910055;5;9
106910055;6;10
106910055;7;6
106910055;8;3
106910055;9;7
106910055;10;3
106910055;11;1
106910055;12;3
106910055;13;3
106910055;14;1
106910055;15;2
106910055;16;4
106910055;18;1
106910055;19;1
106910055;20;3
106910055;24;1
106910064;1;4
106910064;2;6
106910064;3;4
106910064;4;3
106910064;5;3
106910064;6;1
106910064;7;5
106910064;8;6
106910064;9;5
106910064;10;2
106910064;11;6
106910064;12;3
106910064;13;2
106910064;16;1
106910064;20;1
106910073;1;16
106910073;2;1
106910073;3;4
106910073;4;7
106910073;5;5
106910073;6;6
106910073;7;3
106910073;8;1
106910073;9;3
106910073;10;1
106910073;12;1
106910073;17;1
106910073;20;1
106910073;21;1
106910073;23;1
106910082;1;11
106910082;2;4
106910082;3;5
106910082;4;2
106910082;5;3
106910082;6;3
106910082;7;1
106910082;10;2
106910082;11;2
106910082;12;2
106910082;13;2
106910082;15;2
106910082;20;1
106910082;21;1
106910091;1;6
106910091;2;3
106910091;3;6
106910091;5;4
106910091;6;5
106910091;7;5
106910091;8;2
106910091;9;2
106910091;10;2
106910091;11;2
106910091;12;3
106910091;13;2
106910091;14;2
106910091;15;1
106910091;17;2
106910091;18;2
106910091;21;2
106910091;23;1
106910107;1;12
106910107;2;7
106910107;3;6
106910107;4;5
106910107;5;2
106910107;6;3
106910107;7;2
106910107;8;2
106910107;9;4
106910107;11;1
106910107;12;3
106910107;15;2
106910107;17;1
106910107;19;1
106910107;24;1
106910116;1;4
106910116;2;2
106910116;3;2
106910116;4;1
106910116;6;2
106910116;7;2
106910116;9;1
106910116;11;3
106910116;12;1
106910116;14;1
106910116;19;1
106910116;21;1
106910125;1;10
106910125;2;12
106910125;3;12
106910125;4;1
106910125;5;5
106910125;6;5
106910125;7;4
106910125;8;6
106910125;9;5
106910125;10;3
106910125;11;6
106910125;12;4
106910125;14;3
106910125;15;1
106910125;16;2
106910125;18;2
106910125;23;1
106910134;1;7
106910134;2;6
106910134;3;7
106910134;4;7
106910134;5;11
106910134;6;5
106910134;7;3
106910134;8;7
106910134;9;7
106910134;10;3
106910134;11;2
106910134;12;3
106910134;13;1
106910134;14;2
106910134;16;1
106910134;17;2
106910134;19;1
106910134;20;2
106910134;21;2
106910134;22;2
106910134;24;1
106910143;1;6
106910143;2;6
106910143;3;4
106910143;4;4
106910143;5;6
106910143;6;3
106910143;7;5
106910143;8;2
106910143;9;3
106910143;10;4
